Title,Year,DOI
Dynamics of Antibiotic Resistance of Streptococcus pneumoniae in France: A Pediatric Prospective Nasopharyngeal Carriage Study from 2001 to 2022,2023,10.3390/antibiotics12061020
Optimizing Antimicrobial Therapy by Integrating Multi-Omics With Pharmacokinetic/Pharmacodynamic Models and Precision Dosing,2022,10.3389/fphar.2022.915355
Recent Advances in Antimicrobial Resistance: Insights from Escherichia coli as a Model Organism,2024,10.3390/microorganisms13010051
Understanding the spread of de novo and transmitted macrolide-resistance in Mycoplasma genitalium,2020,10.7717/peerj.8913
"Pseudomonas aeruginosa: pathogenesis, virulence factors, antibiotic resistance, interaction with host, technology advances and emerging therapeutics",2022,10.1038/s41392-022-01056-1
CD4 nadir and neurocognitive trajectories in people living with HIV,2024,10.1007/s13365-024-01217-8
"Doxorubicin resistance involves modulation of interferon signaling, transcriptional bursting, and gene co-expression patterns of U-ISGF3-related genes",2024,10.1016/j.neo.2024.101071
Bridging Classical Methodologies in Salmonella Investigation with Modern Technologies: A Comprehensive Review,2024,10.3390/microorganisms12112249
Systems Biology: New Insight into Antibiotic Resistance,2022,10.3390/microorganisms10122362
Quantifying patient- and hospital-level antimicrobial resistance dynamics in Staphylococcus aureus from routinely collected data,2023,10.1099/jmm.0.001724
Assessing intracellular and extracellular distribution of antibiotic resistance genes in the commercial organic fertilizers,2024,10.1016/j.scitotenv.2024.172558
Enhancing Insights into Australia's Gonococcal Surveillance Programme through Stochastic Modelling,2023,10.3390/pathogens12070907
Understanding the Antibacterial Resistance: Computational Explorations in Bacterial Membranes,2021,10.1021/acsomega.0c05590
Antibiotic-Induced Mutagenesis: Under the Microscope,2020,10.3389/fmicb.2020.585175
Cationic homopolypeptides: A versatile tool to design multifunctional antimicrobial nanocoatings,2024,10.1016/j.mtbio.2024.101168
Molecular Docking Simulation Studies Identifies Potential Natural Product Derived-Antiwolbachial Compounds as Filaricides against Onchocerciasis,2021,10.3390/biomedicines9111682
"Pharmacodynamic Evaluation of Dosing, Bacterial Kill, and Resistance Suppression for Zoliflodacin Against Neisseria gonorrhoeae in a Dynamic Hollow Fiber Infection Model",2021,10.3389/fphar.2021.682135
Genetic Factors Affect the Survival and Behaviors of Selected Bacteria during Antimicrobial Blue Light Treatment,2021,10.3390/ijms221910452
Geographical migration and fitness dynamics of Streptococcus pneumoniae,2024,10.1038/s41586-024-07626-3
Tetraploidy accelerates adaptation under drug selection in a fungal pathogen,2022,10.3389/ffunb.2022.984377
Vancomycin and nisin-modified magnetic Fe(3)O(4)@SiO(2) nanostructures coated with chitosan to enhance antibacterial efficiency against methicillin resistant Staphylococcus aureus (MRSA) infection in a murine superficial wound model,2024,10.1186/s13065-024-01129-y
New formula of the green synthesised Au@Ag core@shell nanoparticles using propolis extract presented high antibacterial and anticancer activity,2022,10.1186/s13568-022-01450-6
Understanding the complexities of antibiotic prescribing behaviour in acute hospitals: a systematic review and meta-ethnography,2021,10.1186/s13690-021-00624-1
Target and suspect screening analysis reveals persistent emerging organic contaminants in soils and sediments,2020,10.1016/j.scitotenv.2020.140181
Aerobactin Seems To Be a Promising Marker Compared With Unstable RmpA2 for the Identification of Hypervirulent Carbapenem-Resistant Klebsiella pneumoniae: In Silico and In Vitro Evidence,2021,10.3389/fcimb.2021.709681
Molecular Mechanism of Staphylococcus xylosus Resistance Against Tylosin and Florfenicol,2022,10.2147/IDR.S379264
Antimicrobial Applications of Green Synthesized Bimetallic Nanoparticles from Ocimum basilicum,2022,10.3390/pharmaceutics14112457
Bordetella spp. utilize the type 3 secretion system to manipulate the VIP/VPAC2 signaling and promote colonization and persistence of the three classical Bordetella in the lower respiratory tract,2023,10.3389/fcimb.2023.1111502
Immunoinformatics and Biophysics Approaches to Design a Novel Multi-Epitopes Vaccine Design against Staphylococcus auricularis,2022,10.3390/vaccines10050637
PhoU homologs from Staphylococcus aureus dimerization and protein interactions,2025,10.1128/spectrum.02067-24
Clinical relevance and plasmid dynamics of mcr-1-positive Escherichia coli in China: a multicentre case-control and molecular epidemiological study,2020,10.1016/S2666-5247(20)30001-X
Evaluation of Host Defense Peptide (CaD23)-Antibiotic Interaction and Mechanism of Action: Insights From Experimental and Molecular Dynamics Simulations Studies,2021,10.3389/fphar.2021.731499
Using machine learning and big data to explore the drug resistance landscape in HIV,2021,10.1371/journal.pcbi.1008873
Synergistic Potential of Antimicrobial Combinations Against Methicillin-Resistant Staphylococcus aureus,2020,10.3389/fmicb.2020.01919
Characterization of the nucleotide-binding domain NsrF from the BceAB-type ABC-transporter NsrFP from the human pathogen Streptococcus agalactiae,2020,10.1038/s41598-020-72237-7
The commensal bacterium Lactiplantibacillus plantarum imprints innate memory-like responses in mononuclear phagocytes,2021,10.1080/19490976.2021.1939598
Cell-state dynamics and therapeutic resistance in melanoma from the perspective of MITF and IFNγ pathways,2019,10.1038/s41571-019-0204-6
A mechanistic modelling approach of the host-microbiota interactions to investigate beneficial symbiotic resilience in the human gut,2024,10.1098/rsif.2023.0756
Polymyxin B Loosens Lipopolysaccharide Bilayer but Stiffens Phospholipid Bilayer,2020,10.1016/j.bpj.2019.11.008
Homogenization modelling of antibiotic diffusion and adsorption in viral liquid crystals,2023,10.1098/rsos.221120
A Bioluminescence-Based Ex Vivo Burn Wound Model for Real-Time Assessment of Novel Phage-Inspired Enzybiotics,2022,10.3390/pharmaceutics14122553
Amyloid transformations of phenol soluble modulin α1 in Staphylococcus aureus and their modulation deploying a prenylated chalcone,2024,10.1038/s41598-024-69344-0
Transcription factor binding process is the primary driver of noise in gene expression,2022,10.1371/journal.pgen.1010535
Application of Optimal Control to Influenza Pneumonia Coinfection with Antiviral Resistance,2020,10.1155/2020/5984095
Antimicrobial sensing coupled with cell membrane remodeling mediates antibiotic resistance and virulence in Enterococcus faecalis,2019,10.1073/pnas.1916037116
In Situ Visualization of the pKM101-Encoded Type IV Secretion System Reveals a Highly Symmetric ATPase Energy Center,2021,10.1128/mBio.02465-21
Intracellular bactericidal activity and action mechanism of MDP1 antimicrobial peptide against VRSA and MRSA in human endothelial cells,2024,10.3389/fmicb.2024.1416995
Interactions of E. coli with algae and aquatic vegetation in natural waters,2022,10.1016/j.watres.2021.117952
From Modules to Networks: a Systems-Level Analysis of the Bacitracin Stress Response in Bacillus subtilis,2020,10.1128/mSystems.00687-19
Surveying the Vampire Bat (Desmodus rotundus) Serum Proteome: A Resource for Identifying Immunological Proteins and Detecting Pathogens,2021,10.1021/acs.jproteome.0c00995
Molecular Basis of Bicyclic Boronate β-Lactamase Inhibitors of Ultrabroad Efficacy - Insights From Molecular Dynamics Simulation Studies,2021,10.3389/fmicb.2021.721826
Biophysical characterization of the insertion of two potent antimicrobial peptides-Pin2 and its variant Pin2[GVG] in biological model membranes,2020,10.1016/j.bbamem.2019.183105
Assessment of Phenotype Relevant Amino Acid Residues in TEM-β-Lactamases by Mathematical Modelling and Experimental Approval,2021,10.3390/microorganisms9081726
Comparative Study of the Removal Efficiency of Nalidixic Acid by Poly[(4-vinylbenzyl)trimethylammonium Chloride] and N-Alkylated Chitosan through the Ultrafiltration Technique and Its Approximation through Theoretical Calculations,2023,10.3390/polym15153185
Inferring characteristics of bacterial swimming in biofilm matrix from time-lapse confocal laser scanning microscopy,2022,10.7554/eLife.76513
HIV-1 exploits LBPA-dependent intraepithelial trafficking for productive infection of human intestinal mucosa,2024,10.1371/journal.ppat.1012714
"Diversity Distribution, Driving Factors and Assembly Mechanisms of Free-Living and Particle-Associated Bacterial Communities at a Subtropical Marginal Sea",2021,10.3390/microorganisms9122445
Advancing Antimicrobial Resistance Research Through Quantitative Modeling and Synthetic Biology,2020,10.3389/fbioe.2020.583415
"Factors impacting antimicrobial resistance in the South East Asian food system and potential places to intervene: A participatory, one health study",2023,10.3389/fmicb.2022.992507
A nucleoid-associated protein is involved in the emergence of antibiotic resistance by promoting the frequent exchange of the replicative DNA polymerase in Mycobacterium smegmatis,2024,10.1128/msphere.00122-24
"Interplay of Darwinian Selection, Lamarckian Induction and Microvesicle Transfer on Drug Resistance in Cancer",2019,10.1038/s41598-019-45863-z
Transient infection of Euprymna scolopes with an engineered D-alanine auxotroph of Vibrio fischeri,2024,10.1128/aem.01298-24
Microfluidics for Biofilm Studies,2023,10.1146/annurev-anchem-091522-103827
mRNA Degradation Rates Are Coupled to Metabolic Status in Mycobacterium smegmatis,2019,10.1128/mBio.00957-19
The Open Challenge of in vitro Modeling Complex and Multi-Microbial Communities in Three-Dimensional Niches,2020,10.3389/fbioe.2020.539319
Inhibition of mTOR Signaling and Clinical Activity of Rapamycin in Head and Neck Cancer in a Window of Opportunity Trial,2019,10.1158/1078-0432.CCR-18-2024
"Pyridine Derivatives-A New Class of Compounds That Are Toxic to E. coli K12, R2-R4 Strains",2021,10.3390/ma14185401
Identifying Different Mutation Sites Leading to Resistance to the Direct-Acting Antiviral (DAA) Sofosbuvir in Hepatitis C Virus Patients from Egypt,2022,10.3390/microorganisms10040679
Cost-effectiveness analysis of typhoid conjugate vaccines in an outbreak setting: a modeling study,2023,10.1186/s12879-023-08105-2
Hygiene may attenuate selection for antibiotic resistance by changing microbial community structure,2023,10.1093/emph/eoac038
Salmonella Membrane Structural Remodeling Increases Resistance to Antimicrobial Peptide LL-37,2019,10.1021/acsinfecdis.9b00066
Diversification and Evolution of Vancomycin-Resistant Enterococcus faecium during Intestinal Domination,2019,10.1128/IAI.00102-19
High-throughput phenogenotyping of Mycobacteria tuberculosis clinical strains reveals bacterial determinants of treatment outcomes,2023,10.1101/2023.04.09.536166
Improving Tirapazamine (TPZ) to Target and Eradicate Hypoxia Tumors by Gold Nanoparticle Carriers,2022,10.3390/pharmaceutics14040847
Neuroprotective Drug Discovery From Phytochemicals and Metabolites for CNS Viral Infection: A Systems Biology Approach With Clinical and Imaging Validation,2022,10.3389/fnins.2022.917867
Contribution of the SOS response and the DNA repair systems to norfloxacin induced mutations in E. coli,2023,10.1007/s42995-023-00185-y
Rapamycin Alternatively Modifies Mitochondrial Dynamics in Dendritic Cells to Reduce Kidney Ischemic Reperfusion Injury,2021,10.3390/ijms22105386
The role of mathematical modelling in understanding prokaryotic predation,2022,10.3389/fmicb.2022.1037407
The functional convergence of antibiotic resistance in β-lactamases is not conferred by a simple convergent substitution of amino acid,2019,10.1111/eva.12835
Synergistic and antibiofilm potential of Curcuma aromatica derived silver nanoparticles in combination with antibiotics against multidrug-resistant pathogens,2022,10.3389/fchem.2022.1029056
Saturation Mutagenesis and Molecular Modeling: The Impact of Methionine 182 Substitutions on the Stability of β-Lactamase TEM-1,2024,10.3390/ijms25147691
Deep Transfer Learning Enables Robust Prediction of Antimicrobial Resistance for Novel Antibiotics,2022,10.3390/antibiotics11111611
Novel Pharmacokinetic/Pharmacodynamic Parameters Quantify the Exposure-Effect Relationship of Levofloxacin against Fluoroquinolone-Resistant Escherichia coli,2021,10.3390/antibiotics10060615
Evaluation of Tobramycin and Ciprofloxacin as a Synergistic Combination Against Hypermutable Pseudomonas Aeruginosa Strains via Mechanism-Based Modelling,2019,10.3390/pharmaceutics11090470
"A Type VI Secretion System Facilitates Fitness, Homeostasis, and Competitive Advantages for Environmental Adaptability and Efficient Nicotine Biodegradation",2021,10.1128/AEM.03113-20
Biochemical and in silico study of leaf and bark extracts from Aphanamixis polystachya against common pathogenic bacteria,2021,10.1016/j.sjbs.2021.07.032
Segregational drift hinders the evolution of antibiotic resistance on polyploid replicons,2023,10.1371/journal.pgen.1010829
Antibacterial Properties and Computational Insights of Potent Novel Linezolid-Based Oxazolidinones,2023,10.3390/ph16040516
Application of Semi-Mechanistic Pharmacokinetic and Pharmacodynamic Model in Antimicrobial Resistance,2022,10.3390/pharmaceutics14020246
"One-pot synthesis, X-ray crystal structure, and identification of potential molecules against COVID-19 main protease through structure-guided modeling and simulation approach",2022,10.1016/j.arabjc.2022.104230
Unveiling intraspecific diversity and evolutionary dynamics of the foodborne pathogen Bacillus paranthracis through high-quality pan-genome analysis,2024,10.1016/j.crfs.2024.100867
"Persistent lentivirus infection induces early myeloid suppressor cells expansion to subvert protective memory CD8 T cell response(✰,✰✰)",2020,10.1016/j.ebiom.2020.103008
Interplay between competitive and cooperative interactions in a three-player pathogen system,2020,10.1098/rsos.190305
A novel fold for acyltransferase-3 (AT3) proteins provides a framework for transmembrane acyl-group transfer,2023,10.7554/eLife.81547
DHA Affects Microtubule Dynamics Through Reduction of Phospho-TCTP Levels and Enhances the Antiproliferative Effect of T-DM1 in Trastuzumab-Resistant HER2-Positive Breast Cancer Cell Lines,2020,10.3390/cells9051260
The many dimensions of combination therapy: How to combine antibiotics to limit resistance evolution,2024,10.1111/eva.13764
Antimicrobial Peptide Mechanism Studied by Scattering-Guided Molecular Dynamics Simulation,2022,10.1021/acs.jpcb.2c03193
Genetic Paths to Evolutionary Rescue and the Distribution of Fitness Effects Along Them,2020,10.1534/genetics.119.302890
"ICEscreen: a tool to detect Firmicute ICEs and IMEs, isolated or enclosed in composite structures",2022,10.1093/nargab/lqac079
Modelling the impact of wastewater flows and management practices on antimicrobial resistance in dairy farms,2024,10.1038/s44259-024-00029-4
An Adaptive Biosystems Engineering Approach towards Modeling the Soluble-to-Insoluble Phase Transition of Clofazimine,2021,10.3390/pharmaceutics14010017
Interaction between Copper Oxide Nanoparticles and Amino Acids: Influence on the Antibacterial Activity,2019,10.3390/nano9050792
Host cell RecA activates a mobile element-encoded mutagenic DNA polymerase,2022,10.1093/nar/gkac515
Structural insights into the mechanotransducing mechanism of FtsEX in cell division,2024,10.1002/mco2.688
Ralstonia solanacearum: An Arsenal of Virulence Strategies and Prospects for Resistance,2023,10.1146/annurev-phyto-021622-104551
Pseudomonas Quinolone Signal-Induced Outer Membrane Vesicles Enhance Biofilm Dispersion in Pseudomonas aeruginosa,2020,10.1128/mSphere.01109-20
Unraveling the mechanism of octenidine and chlorhexidine on membranes: Does electrostatics matter?,2021,10.1016/j.bpj.2021.06.027
Efficiency of protein synthesis inhibition depends on tRNA and codon compositions,2019,10.1371/journal.pcbi.1006979
Pneumococcal lineages associated with serotype replacement and antibiotic resistance in childhood invasive pneumococcal disease in the post-PCV13 era: an international whole-genome sequencing study,2019,10.1016/S1473-3099(19)30297-X
Biofilms-What Should the Orthopedic Surgeon know?,2022,10.1007/s43465-022-00782-6
The future of evolutionary medicine: sparking innovation in biomedicine and public health,2023,10.3389/fsci.2023.997136
Unlocking the potential of experimental evolution to study drug resistance in pathogenic fungi,2024,10.1038/s44259-024-00064-1
Conformational Dynamics of AcrA Govern Multidrug Efflux Pump Assembly,2019,10.1021/acsinfecdis.9b00273
An Ssd1 Homolog Impacts Trehalose and Chitin Biosynthesis and Contributes to Virulence in Aspergillus fumigatus,2019,10.1128/mSphere.00244-19
Chiral evasion and stereospecific antifolate resistance in Staphylococcus aureus,2022,10.1371/journal.pcbi.1009855
A Longitudinal Study on the Dynamics of Salmonella enterica Prevalence and Serovar Composition in Beef Cattle Feces and Lymph Nodes and Potential Contributing Sources from the Feedlot Environment,2023,10.1128/aem.00033-23
Repeated Exposure of Aspergillus niger Spores to the Antifungal Bacterium Collimonas fungivorans Ter331 Selects for Delayed Spore Germination,2021,10.1128/AEM.00233-21
Genetic transformation of the frog-killing chytrid fungus Batrachochytrium dendrobatidis,2024,10.1073/pnas.2317928121
The subunit assembly state of the Mediator complex is nutrient-regulated and is dysregulated in a genetic model of insulin resistance and obesity,2019,10.1074/jbc.RA119.007850
Metabolomic Analysis of Defense-Related Reprogramming in Sorghum bicolor in Response to Colletotrichum sublineolum Infection Reveals a Functional Metabolic Web of Phenylpropanoid and Flavonoid Pathways,2019,10.3389/fpls.2018.01840
An Overview of Zika Virus and Zika Virus Induced Neuropathies,2024,10.3390/ijms26010047
Integrating In Vitro and In Silico Analysis of a Cationic Antimicrobial Peptide Interaction with Model Membranes of Colistin-Resistant Pseudomonas aeruginosa Strains,2022,10.3390/pharmaceutics14061248
Pyramid-Shaped PEG-PCL-PEG Polymeric-Based Model Systems for Site-Specific Drug Delivery of Vancomycin with Enhance Antibacterial Efficacy,2020,10.1021/acsomega.9b04064
"The Synthetic Peptide LyeTx I mn∆K, Derived from Lycosa erythrognatha Spider Toxin, Is Active against Methicillin-Resistant Staphylococcus aureus (MRSA) In Vitro and In Vivo",2024,10.3390/antibiotics13030248
Substrate Interaction with the EssC Coupling Protein of the Type VIIb Secretion System,2020,10.1128/JB.00646-19
Discerning in vitro pharmacodynamics from OD measurements: A model-based approach,2022,10.1016/j.compchemeng.2021.107617
Novel role of UHRF1 in the epigenetic repression of the latent HIV-1,2022,10.1016/j.ebiom.2022.103985
Insights into the Adsorption Mechanisms of the Antimicrobial Peptide CIDEM-501 on Membrane Models,2024,10.3390/antibiotics13020167
Antimicrobial peptide expression in the cockroach gut during enterobacterial infection is specific and influenced by type III secretion,2022,10.1242/bio.059414
Evolutionary Model of Cluster Divergence of the Emergent Marine Pathogen Vibrio vulnificus: From Genotype to Ecotype,2019,10.1128/mBio.02852-18
"Epistasis, core-genome disharmony, and adaptation in recombining bacteria",2024,10.1128/mbio.00581-24
"A mathematic model to reveal delicate cross-regulation between MAVS/STING, inflammasome and MyD88-dependent type I interferon signalling",2020,10.1111/jcmm.15768
An orally administered drug prevents selection for antibiotic-resistant bacteria in the gut during daptomycin therapy,2022,10.1093/emph/eoac035
Phenotypic and genetic changes associated with the seesaw effect in MRSA strain N315 in a bioreactor model,2022,10.1016/j.jgar.2022.01.013
Tanshinones: First-in-Class Inhibitors of the Biogenesis of the Type 3 Secretion System Needle of Pseudomonas aeruginosa for Antibiotic Therapy,2019,10.1021/acscentsci.9b00452
Ω-Loop mutations control the dynamics of the active site by modulating a network of hydrogen bonds in PDC-3 β-lactamase,2024,10.1101/2024.02.04.578824
Quorum sensing for population-level control of bacteria and potential therapeutic applications,2020,10.1007/s00018-019-03326-8
"PolyI:C Maternal Immune Activation on E9.5 Causes the Deregulation of Microglia and the Complement System in Mice, Leading to Decreased Synaptic Spine Density",2024,10.3390/ijms25105480
Genetically diverse mouse models of SARS-CoV-2 infection reproduce clinical variation in type I interferon and cytokine responses in COVID-19,2023,10.1038/s41467-023-40076-5
H1 helix of colicin U causes phospholipid membrane permeation,2022,10.1016/j.bbamem.2022.183866
Grafting-enhanced tolerance of cucumber to toxic stress is associated with regulation of phenolic and other aromatic acids metabolism,2022,10.7717/peerj.13521
Mitochondrial oxidative function in NAFLD: Friend or foe?,2021,10.1016/j.molmet.2020.101134
Progress in Nanostructured Mechano-Bactericidal Polymeric Surfaces for Biomedical Applications,2023,10.3390/nano13202799
Metabolic Responses to Polymyxin Treatment in Acinetobacter baumannii ATCC 19606: Integrating Transcriptomics and Metabolomics with Genome-Scale Metabolic Modeling,2019,10.1128/mSystems.00157-18
An expectation-maximization algorithm for estimating proportions of deletions among bacterial populations with application to study antibiotic resistance gene transfer in Enterococcus faecalis,2023,10.1007/s42995-022-00144-z
Challenges in Imaging Analyses of Biomolecular Condensates in Cells Infected with Influenza A Virus,2023,10.3390/ijms242015253
A conserved in vivo burn wound infection model for diverse pathogenic fungi,2024,10.1101/2024.11.12.623264
Remarkable geographical variations between India and Europe in carriage of the staphylococcal surface protein-encoding sasX/sesI and in the population structure of methicillin-resistant Staphylococcus aureus belonging to clonal complex 8,2019,10.1016/j.cmi.2018.07.024
Membrane lipid homeostasis dually regulates conformational transition of phosphoethanolamine transferase EptA,2024,10.1038/s41467-024-54607-1
Gulls in Porto Coastline as Reservoirs for Salmonella spp.: Findings from 2008 and 2023,2023,10.3390/microorganisms12010059
Synthesis and Biological Evaluation of Novel Fusidic Acid Derivatives as Two-in-One Agent with Potent Antibacterial and Anti-Inflammatory Activity,2022,10.3390/antibiotics11081026
Modeling the MreB-CbtA Interaction to Facilitate the Prediction and Design of Candidate Antibacterial Peptides,2022,10.3389/fmolb.2021.814935
Lipopolysaccharide Simulations Are Sensitive to Phosphate Charge and Ion Parameterization,2020,10.1021/acs.jctc.9b00868
Predictive identification and design of potent inhibitors targeting resistance-inducing candidate genes from E. coli whole-genome sequences,2024,10.3389/fbinf.2024.1411935
Efficient RNA Virus Targeting via CRISPR/CasRx in Fish,2021,10.1128/JVI.00461-21
Mathematical-based microbiome analytics for clinical translation,2021,10.1016/j.csbj.2021.11.029
Genome evolution and the emergence of pathogenicity in avian Escherichia coli,2021,10.1038/s41467-021-20988-w
Molecular Dynamics Simulation of the Interaction of Two Linear Battacin Analogs with Model Gram-Positive and Gram-Negative Bacterial Cell Membranes,2020,10.1021/acsomega.0c04752
PanKA: Leveraging population pangenome to predict antibiotic resistance,2024,10.1016/j.isci.2024.110623
Nevirapine Biotransformation Insights: An Integrated In Vitro Approach Unveils the Biocompetence and Glutathiolomic Profile of a Human Hepatocyte-Like Cell 3D Model,2020,10.3390/ijms21113998
Droplet- Rather than Aerosol-Mediated Dispersion Is the Primary Mechanism of Bacterial Transmission from Contaminated Hand-Washing Sink Traps,2019,10.1128/AEM.01997-18
A Dynamic Interplay of Innate Immune Responses During Urinary Tract Infection,2024,10.4110/in.2024.24.e31
Self-Assembled Cationic Nanoparticles Combined with Curcumin against Multidrug-Resistant Bacteria,2022,10.1021/acsomega.2c02855
Nutrient Availability and Biofilm Polysaccharide Shape the Bacillaene-Dependent Antagonism of Bacillus subtilis against Salmonella Typhimurium,2022,10.1128/spectrum.01836-22
Interactions between metabolism and growth can determine the co-existence of Staphylococcus aureus and Pseudomonas aeruginosa,2023,10.7554/eLife.83664
"Identifying Novel Therapeutics for the Resistant Mutant ""F533L"" in PBP3 of Pseudomonas aeruginosa Using ML Techniques",2024,10.1021/acsomega.4c00929
Adapt or Perish: Evolutionary Rescue in a Gradually Deteriorating Environment,2020,10.1534/genetics.120.303624
Calcium Channel Subunit α2δ4 Is Regulated by Early Growth Response 1 and Facilitates Epileptogenesis,2019,10.1523/JNEUROSCI.1731-18.2019
Combination Therapy with Fluoxetine and the Nucleoside Analog GS-441524 Exerts Synergistic Antiviral Effects against Different SARS-CoV-2 Variants In Vitro,2021,10.3390/pharmaceutics13091400
Improving Risk Prediction of Methicillin-Resistant Staphylococcus aureus Using Machine Learning Methods With Network Features: Retrospective Development Study,2024,10.2196/48067
Disclosure of salicylic acid and jasmonic acid-responsive genes provides a molecular tool for deciphering stress responses in soybean,2021,10.1038/s41598-021-00209-6
Biotransformation of Doxorubicin Promotes Resilience in Simplified Intestinal Microbial Communities,2021,10.1128/mSphere.00068-21
"Long-term effect of pneumococcal conjugate vaccines on invasive pneumococcal disease incidence among people of all ages from national, active, laboratory-based surveillance in South Africa, 2005-19: a cohort observational study",2024,10.1016/S2214-109X(24)00263-8
"Predicting the effect of mutations to investigate recent events of selection across 60,472 Escherichia coli strains",2023,10.1073/pnas.2304177120
NMR Characterization of the Influence of Zinc(II) Ions on the Structural and Dynamic Behavior of the New Delhi Metallo-β-Lactamase-1 and on the Binding with Flavonols as Inhibitors,2020,10.1021/acsomega.0c00590
T cells promote microglia-mediated synaptic elimination and cognitive dysfunction during recovery from neuropathogenic flaviviruses,2019,10.1038/s41593-019-0427-y
Histone deacetylase 9 promoter hypomethylation associated with adipocyte dysfunction is a statin-related metabolic effect,2020,10.1186/s13148-020-00858-w
Deficient autophagy in epithelial stem cells drives aging in the freshwater cnidarian Hydra,2020,10.1242/dev.177840
Infection Prevention and Control Strategies According to the Type of Multidrug-Resistant Bacteria and Candida auris in Intensive Care Units: A Pragmatic Resume including Pathogens R(0) and a Cost-Effectiveness Analysis,2024,10.3390/antibiotics13080789
A Standardized Mouse Model for Wound Infection with Pseudomonas aeruginosa,2024,10.3390/ijms252111773
Molecular determinants of avoidance and inhibition of Pseudomonas aeruginosa MexB efflux pump,2023,10.1128/mbio.01403-23
A comparative study of receptor interactions between SARS-CoV and SARS-CoV-2 from molecular modeling,2022,10.1007/s00894-022-05231-7
Combining Multiple Approaches and Models to Dissect the Genetic Architecture of Resistance to Infections in Fish,2020,10.3389/fgene.2020.00677
Antibiotic resistance prediction for Mycobacterium tuberculosis from genome sequence data with Mykrobe,2019,10.12688/wellcomeopenres.15603.1
Sirtulin-Ypk1 regulation axis governs the TOR signaling pathway and fungal pathogenicity in Cryptococcus neoformans,2024,10.1128/spectrum.00038-24
De novo design of anti-variant COVID-19 vaccine,2023,10.1093/biomethods/bpad021
"Higher-order effects, continuous species interactions, and trait evolution shape microbial spatial dynamics",2022,10.1073/pnas.2020956119
Single-molecule dynamics show a transient lipopolysaccharide transport bridge,2023,10.1038/s41586-023-06709-x
Predicting the viability of beta-lactamase: How folding and binding free energies correlate with beta-lactamase fitness,2020,10.1371/journal.pone.0233509
Comparison of HAV and HCV infections in vivo and in vitro reveals distinct patterns of innate immune evasion and activation,2023,10.1016/j.jhep.2023.04.023
A genetically encoded biosensor to monitor dynamic changes of c-di-GMP with high temporal resolution,2024,10.1038/s41467-024-48295-0
Nutrient Gradients Mediate Complex Colony-Level Antibiotic Responses in Structured Microbial Populations,2022,10.3389/fmicb.2022.740259
In silico investigation of riboswitches in fungi: structural and dynamical insights into TPP riboswitches in Aspergillus oryzae,2022,10.1080/15476286.2021.2015174
Dynamics of drug delivery determines course of evolution of antibiotic responses in bacteria,2023,10.1101/2023.11.29.569327
Comparative Whole Metagenome Analysis in Lesional and Nonlesional Scalp Areas of Patients with Psoriasis Capitis and Healthy Individuals,2025,10.1016/j.jid.2024.07.020
The infectivity and pathogenicity of hepatitis A virus live-attenuated vaccine strain H2 in type I interferon receptor-deficient mice,2022,10.1016/j.virs.2022.07.009
Decreased OLA1 (Obg-Like ATPase-1) Expression Drives Ubiquitin-Proteasome Pathways to Downregulate Mitochondrial SOD2 (Superoxide Dismutase) in Persistent Pulmonary Hypertension of the Newborn,2019,10.1161/HYPERTENSIONAHA.119.13430
Novel Mucoadhesive Wafers for Treating Local Vaginal Infections,2022,10.3390/biomedicines10123036
Evolutionary Dynamics Based on Comparative Genomics of Pathogenic Escherichia coli Lineages Harboring Polyketide Synthase (pks) Island,2021,10.1128/mBio.03634-20
Unveiling the hidden world: How arbuscular mycorrhizal fungi and its regulated core fungi modify the composition and metabolism of soybean rhizosphere microbiome,2024,10.1186/s40793-024-00624-y
Childhood exposure to non-persistent endocrine disrupting chemicals and multi-omic profiles: A panel study,2023,10.1016/j.envint.2023.107856
N(6)-methyladenosine (m(6)A) is an endogenous A3 adenosine receptor ligand,2021,10.1016/j.molcel.2020.12.038
"Structural and functional characterization of M. tuberculosis sedoheptulose- 7-phosphate isomerase, a critical enzyme involved in lipopolysaccharide biosynthetic pathway",2020,10.1038/s41598-020-77230-8
Understanding the Pyrimethamine Drug Resistance Mechanism via Combined Molecular Dynamics and Dynamic Residue Network Analysis,2020,10.3390/molecules25040904
Decoding the Molecular Effects of Atovaquone Linked Resistant Mutations on Plasmodium falciparum Cytb-ISP Complex in the Phospholipid Bilayer Membrane,2021,10.3390/ijms22042138
Identification of The Fipronil Resistance Associated Mutations in Nilaparvata lugens GABA Receptors by Molecular Modeling,2019,10.3390/molecules24224116
"Role of prebiotics, probiotics, and synbiotics in management of inflammatory bowel disease: Current perspectives",2023,10.3748/wjg.v29.i14.2078
Molecular Insights into the Binding and Conformational Changes of Hepcidin25 Blood Peptide with 4-Aminoantipyrine and Their Sorption Mechanism by Carboxylic-Functionalized Multiwalled Carbon Nanotubes: A Comprehensive Spectral Analysis and Molecular Dynamics Simulation Study,2024,10.1021/acsomega.4c04515
Measles Virus Bearing Measles Inclusion Body Encephalitis-Derived Fusion Protein Is Pathogenic after Infection via the Respiratory Route,2019,10.1128/JVI.01862-18
Structure-guided identification and characterization of potent inhibitors targeting PhoP and MtrA to combat mycobacteria,2024,10.1016/j.csbj.2024.04.005
