title,year,doi,source,article_key
"Prediction of Maternal and Fetoplacental Concentrations of Cefazolin, Cefuroxime, and Amoxicillin during Pregnancy Using Bottom-Up Physiologically Based Pharmacokinetic Models",2022,10.1124/dmd.121.000711,Scopus,10.1124/dmd.121.000711
Prevalence and mobility of integrative and conjugative elements within a Streptomyces natural population,2022,10.3389/fmicb.2022.970179,Scopus,10.3389/fmicb.2022.970179
Probing intermolecular interactions and binding stability of antimicrobial peptides with beta-lactamase of Klebsiella aerogenes by comparing FDA approved beta-lactam drugs: a docking and molecular dynamics approach,2022,10.1080/07391102.2021.1993340,Scopus,10.1080/07391102.2021.1993340
Probing the dual inhibitory mechanisms of novel thiophenecarboxamide derivatives against Mycobacterium tuberculosis PyrG and PanK: an insight from biomolecular modeling study,2022,10.1080/07391102.2020.1844055,Scopus,10.1080/07391102.2020.1844055
Recent Advances in Computer-aided Antiviral Drug Design Targeting HIV-1 Integrase and Reverse Transcriptase Associated Ribonuclease H,2022,10.2174/0929867328666210708090123,Scopus,10.2174/0929867328666210708090123
Removal behavior and key drivers of antibiotic resistance genes in two full-scale leachate treatment plants,2022,10.1016/j.watres.2022.119239,Scopus,10.1016/j.watres.2022.119239
"RNR inhibitor binding studies of Chlamydia felis: insights from in silico molecular modeling, docking, and simulation studies",2022,10.1080/07391102.2021.1930160,Scopus,10.1080/07391102.2021.1930160
Sanguinarine synergistically potentiates aminoglycoside-mediated bacterial killing,2022,10.1111/1751-7915.14017,Scopus,10.1111/1751-7915.14017
Small Molecule Antibiotics Inhibit Distinct Stages of Bacterial Outer Membrane Protein Assembly,2022,10.1128/mbio.02286-22,Scopus,10.1128/mbio.02286-22
Snail-regulated exosomal microRNA-21 suppresses NLRP3 inflammasome activity to enhance cisplatin resistance,2022,10.1136/jitc-2022-004832,Scopus,10.1136/jitc-2022-004832
Spatiotemporal dynamic changes of antibiotic resistance genes in constructed wetlands and associated influencing factors,2022,10.1016/j.envpol.2022.119176,Scopus,10.1016/j.envpol.2022.119176
Stochastic dynamics of Type-I interferon responses,2022,10.1371/journal.pcbi.1010623,Scopus,10.1371/journal.pcbi.1010623
Storm promotes the dissemination of antibiotic resistome in an urban lagoon through enhancing bio-interactions,2022,10.1016/j.envint.2022.107457,Scopus,10.1016/j.envint.2022.107457
Structural effects of HIV-1 subtype C integrase mutations on the activity of integrase strand transfer inhibitors in South African patients,2022,10.1080/07391102.2021.1972840,Scopus,10.1080/07391102.2021.1972840
"Synthesis, antimicrobial, SAR, PASS, molecular docking, molecular dynamics and pharmacokinetics studies of 5′-O-uridine derivatives bearing acyl moieties: POM study and identification of the pharmacophore sites",2022,10.1080/15257770.2022.2096898,Scopus,10.1080/15257770.2022.2096898
"Synthesis, Characterization, In vitro Antimicrobial Evaluation and Molecular Docking Studies of Pyrazole Based Pyrimidine and Pyrazolone Motifs",2022,10.2174/2211352520666220616105540,Scopus,10.2174/2211352520666220616105540
"Synthesis, Physicochemical Characterization, and Antibacterial Performance of Silver–Lactoferrin Complexes",2022,10.3390/ijms23137112,Scopus,10.3390/ijms23137112
Temporal Transcriptome Analysis Suggests Modulation of Key Pathways and Hub Genes in a Mice Model of Multi-Drug Resistant (MDR) Pseudomonas aeruginosa Endophthalmitis,2022,10.1080/02713683.2022.2124276,Scopus,10.1080/02713683.2022.2124276
The antimicrobial cyclic peptide B2 combats multidrug resistant Acinetobacter baumannii infection,2022,10.1039/d1nj05353a,Scopus,10.1039/d1nj05353a
The combined effect of folic acid and 365–405 nm light emitting diode for inactivation of foodborne pathogens and its bactericidal mechanisms,2022,10.1016/j.ijfoodmicro.2022.109704,Scopus,10.1016/j.ijfoodmicro.2022.109704
The Effects of One-Point Mutation on the New Delhi Metallo Beta-Lactamase-1 Resistance toward Carbapenem Antibiotics and β-Lactamase Inhibitors: An In Silico Systematic Approach,2022,10.3390/ijms232416083,Scopus,10.3390/ijms232416083
The enhanced photocatalytic sterilization of MOF-Based nanohybrid for rapid and portable therapy of bacteria-infected open wounds,2022,10.1016/j.bioactmat.2021.10.033,Scopus,10.1016/j.bioactmat.2021.10.033
The Extent of Antimicrobial Resistance Due to Efflux Pump Regulation,2022,10.1021/acsinfecdis.2c00460,Scopus,10.1021/acsinfecdis.2c00460
The FDA-Approved Drug Cobicistat Synergizes with Remdesivir to Inhibit SARS-CoV-2 Replication in Vitro and Decreases Viral Titers and Disease Progression in Syrian Hamsters,2022,10.1128/mbio.03705-21,Scopus,10.1128/mbio.03705-21
The Mobilizable Plasmid P3 of Salmonella enterica Serovar Typhimurium SL1344 Depends on the P2 Plasmid for Conjugative Transfer into a Broad Range of Bacteria In Vitro and In Vivo,2022,10.1128/jb.00347-22,Scopus,10.1128/jb.00347-22
The Roles of TNFR2 Signaling in Cancer Cells and the Tumor Microenvironment and the Potency of TNFR2 Targeted Therapy,2022,10.3390/cells11121952,Scopus,10.3390/cells11121952
The Toxoplasma glucan phosphatase TgLaforin utilizes a distinct functional mechanism that can be exploited by therapeutic inhibitors,2022,10.1016/j.jbc.2022.102089,Scopus,10.1016/j.jbc.2022.102089
The Veterinary Anti-Parasitic Selamectin Is a Novel Inhibitor of the Mycobacterium tuberculosis DprE1 Enzyme,2022,10.3390/ijms23020771,Scopus,10.3390/ijms23020771
"Three new inhibitors of class A β-lactamases evaluated by molecular docking and dynamics simulations methods: relebactam, enmetazobactam, and QPX7728",2022,10.1007/s00894-022-05073-3,Scopus,10.1007/s00894-022-05073-3
Time-Resolved Proteomics of Germinating Spores of Bacillus cereus,2022,10.3390/ijms232113614,Scopus,10.3390/ijms232113614
Ultra-deep long-read sequencing detects IS-mediated gene duplications as a potential trigger to generate arrays of resistance genes and a mechanism to induce novel gene variants such as blaCTX-M-243,2022,10.1093/jac/dkab407,Scopus,10.1093/jac/dkab407
Unblinding the watchmaker: cancer treatment and drug design in the face of evolutionary pressure,2022,10.1080/17460441.2022.2114454,Scopus,10.1080/17460441.2022.2114454
Variability in the Responses of Hepatitis B Virus D-Subgenotypes to Antiviral Therapy: Designing Pan-D-Subgenotypic Reverse Transcriptase Inhibitors,2022,10.1128/JVI.01800-21,Scopus,10.1128/jvi.01800-21
3-Methoxyazetidin-2-one Functionalized CuO-CB Microfibrils: A Drug Formulation with Controlled Release and Enhanced Synergistic Antibacterial Activities,2023,10.1021/acsabm.3c00064,Scopus,10.1021/acsabm.3c00064
A bittersweet fate: detection of serotype switching in Pseudomonas aeruginosa,2023,10.1099/mgen.0.000919,Scopus,10.1099/mgen.0.000919
A Cdh3-β-catenin-laminin signaling axis in a subset of breast tumor leader cells control leader cell polarization and directional collective migration,2023,10.1016/j.devcel.2022.12.005,Scopus,10.1016/j.devcel.2022.12.005
A new function of thymol nanoemulsion for reversing colistin resistance in Salmonella enterica serovar Typhimurium infection,2023,10.1093/jac/dkad342,Scopus,10.1093/jac/dkad342
A semi purified hydroalcoholic fraction from Caesalpinia bonduc seeds causes ergosterol biosynthesis inhibition in Candida albicans resulting in cell membrane damage,2023,10.3389/fphar.2023.1189241,Scopus,10.3389/fphar.2023.1189241
A standard 96-well based high throughput microfluidic perfusion biofilm reactor for in situ optical analysis,2023,10.1007/s10544-023-00668-w,Scopus,10.1007/s10544-023-00668-w
A systematic computational analysis of Mycobacterium tuberculosis H37Rv and human CD34+ genomic expression reveals crucial molecular entities involved in infection progression,2023,10.1080/07391102.2023.2175257,Scopus,10.1080/07391102.2023.2175257
Advanced simulations and screening to repurposing a 3C protease inhibitor against the rupintrivir-resistant human norovirus-induced gastroenteritis,2023,10.1016/j.jmgm.2022.108345,Scopus,10.1016/j.jmgm.2022.108345
AI-Driven De Novo Design and Molecular Modeling for Discovery of Small-Molecule Compounds as Potential Drug Candidates Targeting SARS-CoV-2 Main Protease,2023,10.3390/ijms24098083,Scopus,10.3390/ijms24098083
"Amphiphilic peptide Mastoparan-B induces conformational changes within the AdeB efflux pump, down-regulates adeB gene expression, and restores antibiotic susceptibility in an MDR strain of Acinetobacter baumannii",2023,10.1002/prot.26539,Scopus,10.1002/prot.26539
An in-silico-based study identified peptide inhibitors that can block the egression of the monkeypox virus by inhibiting the p37 protein target,2023,10.1002/pep2.24325,Scopus,10.1002/pep2.24325
Anthropogenic and natural disturbances along a river and its estuary alter the diversity of pathogens and antibiotic resistance mechanisms,2023,10.1016/j.scitotenv.2023.164108,Scopus,10.1016/j.scitotenv.2023.164108
Anti-quorum sensing effects of batatasin III: in vitro and in silico studies,2023,10.1080/07391102.2023.2187226,Scopus,10.1080/07391102.2023.2187226
ANTIBACTERIAL ACTIVITY OF 1-DODECYLPYRIDINIUM TETRAFLUOROBORATE AND ITS INCLUSION COMPLEX WITH SULFOBUTYL ETHER-β-CYCLODEXTRIN AGAINST MDR ACINETOBACTER BAUMANNII STRAINS,2023,10.20535/ibb.2023.7.4.288529,Scopus,10.20535/ibb.2023.7.4.288529
Antibiotic hyper-resistance in a class I aminoacyl-tRNA synthetase with altered active site signature motif,2023,10.1038/s41467-023-41244-3,Scopus,10.1038/s41467-023-41244-3
"Antibiotic resistance and drug modification: Synthesis, characterization and bioactivity of newly modified potent pleuromutilin derivatives with a substituted piperazine moiety",2023,10.1016/j.bioorg.2023.106353,Scopus,10.1016/j.bioorg.2023.106353
Antibiotic resistance associated lactic acid cross tolerance in Shiga-toxin producing E. coli,2023,10.3389/fmicb.2023.1059144,Scopus,10.3389/fmicb.2023.1059144
Antibiotic resistance genes prevalence prediction and interpretation in beaches affected by urban wastewater discharge,2023,10.1016/j.onehlt.2023.100642,Scopus,10.1016/j.onehlt.2023.100642
Antibiotic-induced degradation of antitoxin enhances the transcription of acetyltransferase-type toxin-antitoxin operon,2023,10.1093/jac/dkad048,Scopus,10.1093/jac/dkad048
Antimicrobial Hybrid Amphiphile via Dynamic Covalent Bonds Enables Bacterial Biofilm Dispersal and Bacteria Eradication,2023,10.1002/adfm.202214299,Scopus,10.1002/adfm.202214299
Antimicrobial Peptides—Membrane Interactions,2023,10.1021/bk-2023-1457.ch014,Scopus,10.1021/bk-2023-1457.ch014
Antimicrobial properties of the essential oil of Schinus areira (Aguaribay) against planktonic cells and biofilms of S. aureus,2023,10.1016/j.abb.2023.109670,Scopus,10.1016/j.abb.2023.109670
Applications of Molecular Dynamics Simulations in The Research of Polymyxin Pharmacology,2023,10.16476/j.pibb.2023.0087,Scopus,10.16476/j.pibb.2023.0087
Assessment of Existing Fate and Transport Models for Predicting Antibiotic Degradation and Transport in the Aquatic Environment: A Review,2023,10.3390/w15081511,Scopus,10.3390/w15081511
Autophagy and SARS-CoV-2-Old Players in New Games,2023,10.3390/ijms24097734,Scopus,10.3390/ijms24097734
Bacteriophages targeting protective commensals impair resistance against Salmonella Typhimurium infection in gnotobiotic mice,2023,10.1371/journal.ppat.1011600,Scopus,10.1371/journal.ppat.1011600
Barnacle-Inspired Wet Tissue Adhesive Hydrogels with Inherent Antibacterial Properties for Infected Wound Treatment,2023,10.1021/acsami.3c06371,Scopus,10.1021/acsami.3c06371
Bio-inspired peptide-conjugated liposomes for enhanced planktonic bacteria killing and biofilm eradication,2023,10.1016/j.biomaterials.2023.122183,Scopus,10.1016/j.biomaterials.2023.122183
"Biomimetic antimicrobial polymers—Design, characterization, antimicrobial, and novel applications",2023,10.1002/wnan.1866,Scopus,10.1002/wnan.1866
Carbon-defect-driven persulfate activation for highly efficient degradation of extracellular DNA contaminant: Radical oxidation and electron transfer pathways,2023,10.1016/j.jhazmat.2023.130817,Scopus,10.1016/j.jhazmat.2023.130817
Ceftolozane/tazobactam plus tobramycin against free-floating and biofilm bacteria of hypermutable Pseudomonas aeruginosa epidemic strains: Resistance mechanisms and synergistic activity,2023,10.1016/j.ijantimicag.2023.106887,Scopus,10.1016/j.ijantimicag.2023.106887
Chalcogen-Varied Imidazolone Derivatives as Antibiotic Resistance Breakers in Staphylococcus aureus Strains,2023,10.3390/antibiotics12111618,Scopus,10.3390/antibiotics12111618
Characterization of an allosteric inhibitor of fungal-specific C-24 sterol methyltransferase to treat Candida albicans infections,2023,10.1016/j.chembiol.2023.04.010,Scopus,10.1016/j.chembiol.2023.04.010
Characterization of the Sterol 24-C-Methyltransferase Genes Reveals a Network of Alternative Sterol Biosynthetic Pathways in Mucor lusitanicus,2023,10.1128/spectrum.00315-23,Scopus,10.1128/spectrum.00315-23
"Characterization, mechanism and in vivo validation of Helicobacter pylori antagonism by probiotics screened from infants’ feces and oral cavity",2023,10.1039/d3fo04592g,Scopus,10.1039/d3fo04592g
Combined effect of simulated microgravity and low-dose ionizing radiation on structure and antibiotic resistance of a synthetic community model of bacteria isolated from spacecraft assembly room,2023,10.1016/j.lssr.2023.04.005,Scopus,10.1016/j.lssr.2023.04.005
Comparing early life nutritional sources and human milk feeding practices: personalized and dynamic nutrition supports infant gut microbiome development and immune system maturation,2023,10.1080/19490976.2023.2190305,Scopus,10.1080/19490976.2023.2190305
"Cooperative and structural relationships of the trimeric Spike with infectivity and antibody escape of the strains Delta (B.1.617.2) and Omicron (BA.2, BA.5, and BQ.1)",2023,10.1007/s10822-023-00534-0,Scopus,10.1007/s10822-023-00534-0
Deciphering the Catalytic Mechanism of Virginiamycin B Lyase with Multiscale Methods and Molecular Dynamics Simulations,2023,10.1021/acs.jcim.3c00962,Scopus,10.1021/acs.jcim.3c00962
Deciphering the mechanism of resistance by novel double mutations in pncA in Mycobacterium tuberculosis using protein structural graphs (PSG) and structural bioinformatic approaches,2023,10.1016/j.compbiomed.2023.106599,Scopus,10.1016/j.compbiomed.2023.106599
Design of some Apigenin derivatives as selective DPP-IV Inhibitors by Pharmacophore Modelling and its Validation through Molecular Dynamics Simulation,2023,10.52711/0974-360X.2023.00584,Scopus,10.52711/0974-360x.2023.00584
Deterministic Effect of pH on Shaping Soil Resistome Revealed by Metagenomic Analysis,2023,10.1021/acs.est.2c06684,Scopus,10.1021/acs.est.2c06684
Development and characterization of doxycycline gelatin nanoparticles,2023,10.15446/rcciquifa.v52n2.110730,Scopus,10.15446/rcciquifa.v52n2.110730
Development of chalcone-like derivatives and their biological and mechanistic investigations as novel influenza nuclear export inhibitors,2023,10.1016/j.ejmech.2023.115845,Scopus,10.1016/j.ejmech.2023.115845
Discovery of phyto-compounds as novel inhibitors against NDM-1 and VIM-1 protein through virtual screening and molecular modelling,2023,10.1080/07391102.2021.2019125,Scopus,10.1080/07391102.2021.2019125
Discovery of Potential Noncovalent Inhibitors of Dehydroquinate Dehydratase from Methicillin-Resistant Staphylococcus aureus through Computational-Driven Drug Design,2023,10.3390/ph16081148,Scopus,10.3390/ph16081148
Discovery of putative natural compounds inhibitor of the germinant spore receptor CspC in Clostridioides difficile infection: Gaining insights via In silico and bioinformatics approach,2023,10.1016/j.imu.2023.101339,Scopus,10.1016/j.imu.2023.101339
Disparate toxicity mechanisms of parabens with different alkyl chain length in freshwater biofilms: Ecological hazards associated with antibiotic resistome,2023,10.1016/j.scitotenv.2023.163168,Scopus,10.1016/j.scitotenv.2023.163168
"Distinct effects of typical sludge pretreatment approaches on the antibiotic resistance genes variations, associated bacterial community dynamics and metabolic activities during anaerobic fermentation process",2023,10.1016/j.envres.2022.114767,Scopus,10.1016/j.envres.2022.114767
Distinct stochastic processes drive bacterial community assembly and co-occurrence patterns with common antibiotic resistance genes in two highly urbanised coastal ecosystems of the Pearl River Estuary,2023,10.1016/j.jhazmat.2023.132161,Scopus,10.1016/j.jhazmat.2023.132161
Diverse regulatory pathways modulate bet hedging of competence induction in epigenetically-differentiated phase variants of Streptococcus pneumoniae,2023,10.1093/nar/gkad760,Scopus,10.1093/nar/gkad760
Dynamic helical cationic polyacetylenes for fast and highly efficient killing of bacteria,2023,10.1016/j.actbio.2023.02.017,Scopus,10.1016/j.actbio.2023.02.017
"Dynamics of antibiotic resistance genes and bacterial community during pig manure, kitchen waste, and sewage sludge composting",2023,10.1016/j.jenvman.2023.118651,Scopus,10.1016/j.jenvman.2023.118651
Dynamics of Fibril Collagen Remodeling by Tumor Cells: A Model of Tumor-Associated Collagen Signatures,2023,10.3390/cells12232688,Scopus,10.3390/cells12232688
Ecological inducers of the yeast filamentousgrowth pathway reveal environment-dependent roles for pathway components,2023,10.1128/msphere.00284-23,Scopus,10.1128/msphere.00284-23
Ecological insight into antibiotic resistome of ion-adsorption rare earth mining soils from south China by metagenomic analysis,2023,10.1016/j.scitotenv.2023.162265,Scopus,10.1016/j.scitotenv.2023.162265
Ecological insights into the resilience of marine plastisphere throughout a storm disturbance,2023,10.1016/j.scitotenv.2022.159775,Scopus,10.1016/j.scitotenv.2022.159775
Ecological mechanisms of sedimental microbial biodiversity shift and the role of antimicrobial resistance genes in modulating microbial turnover,2023,10.1016/j.jenvman.2022.116547,Scopus,10.1016/j.jenvman.2022.116547
Editorial: Computational chemogenomics: In silico tools in pharmacological research and drug discovery,2023,10.3389/fphar.2023.1150869,Scopus,10.3389/fphar.2023.1150869
Effect of stimulated warming on phyllosphere antibiotic resistance genes of Schima superba,2023,,Scopus,effect of stimulated warming on phyllosphere antibiotic resistance genes of schima superba_2023
Effective wound healing agents based on N-alkenylimidazole zinc complexes derivatives: future prospects and opportunities,2023,10.18413/rrpharmacology.9.10047,Scopus,10.18413/rrpharmacology.9.10047
Efficacy of oseltamivir treatment in influenza virus-infected obese mice,2023,10.1128/mbio.00887-23,Scopus,10.1128/mbio.00887-23
Efflux pump gene amplifications bypass necessity of multiple target mutations for resistance against dual-targeting antibiotic,2023,10.1038/s41467-023-38507-4,Scopus,10.1038/s41467-023-38507-4
Endometrial responses to bacterial and viral infection: a scoping review,2023,10.1093/humupd/dmad013,Scopus,10.1093/humupd/dmad013
"Environmental, mechanistic and evolutionary landscape of antibiotic persistence",2023,10.15252/embr.202357309,Scopus,10.15252/embr.202357309
Erratum: Growth-Dependent Predation and Generalized Transduction of Antimicrobial Resistance by Bacteriophage (mSystems (2022) 7:2 (e00135-22) DOI: 10.1128/msystems.00135-22),2023,10.1128/msystems.00974-22,Scopus,10.1128/msystems.00974-22
Escherichia coli cells are primed for survival before lethal antibiotic stress,2023,10.1128/spectrum.01219-23,Scopus,10.1128/spectrum.01219-23
Estimating mutation rates in a Markov branching process using approximate Bayesian computation,2023,10.1016/j.jtbi.2023.111467,Scopus,10.1016/j.jtbi.2023.111467
Evaluation of the Anti-Infectious Activity of the Complex Based on Quantum Dots InP / ZnSe / ZnS 650 and Tobramycin Against Pseudomonas Aeruginosa Infection of the Cornea. Experimental Research,2023,10.18008/1816-5095-2023-1-157-164,Scopus,10.18008/1816-5095-2023-1-157-164
Evaluation of the mutant selection window of danofloxacin against Actinobacillus pleuropneumoniae in an in vitro dynamic model,2023,10.3389/fvets.2023.1107608,Scopus,10.3389/fvets.2023.1107608
Experimental and numerical elucidation of the fate and transport of antibiotics in aquatic environment: A review,2023,10.1007/s10661-023-11482-5,Scopus,10.1007/s10661-023-11482-5
Fabrication of Co-Assembly from Berberine and Tannic Acid for Multidrug-Resistant Bacteria Infection Treatment,2023,10.3390/pharmaceutics15071782,Scopus,10.3390/pharmaceutics15071782
"Genome-Scale Modeling and Systems Metabolic Engineering of Vibrio natriegens for the Production of 1,3-Propanediol",2023,10.1007/978-1-0716-2617-7_11,Scopus,10.1007/978-1-0716-2617-7_11
"Genomic and Epidemiologic Surveillance of SARS-CoV-2 in the Pandemic Period: Sequencing Network of the Lazio Region, Italy",2023,10.3390/v15112192,Scopus,10.3390/v15112192
Genomic characterization of two carbapenem-resistant Serratia marcescens isolates causing bacteremia: Emergence of KPC-2-encoding IncR plasmids,2023,10.3389/fcimb.2023.1075255,Scopus,10.3389/fcimb.2023.1075255
Gut microbiota regulates postprandial GLP-1 response via ileal bile acid-TGR5 signaling,2023,10.1080/19490976.2023.2274124,Scopus,10.1080/19490976.2023.2274124
Heat stress can change the competitive outcome between fungi: insights from a modelling approach,2023,10.1111/oik.09377,Scopus,10.1111/oik.09377
High Genetic Diversity of Carbapenem-Resistant Acinetobacter baumannii Isolates Recovered in Nigerian Hospitals in 2016 to 2020,2023,10.1128/msphere.00098-23,Scopus,10.1128/msphere.00098-23
"HIV Protease Hinge Region Insertions at Codon 38 Affect Enzyme Kinetics, Conformational Stability and Dynamics",2023,10.1007/s10930-023-10132-6,Scopus,10.1007/s10930-023-10132-6
Horizontal gene transfer among host-associated microbes,2023,10.1016/j.chom.2023.03.017,Scopus,10.1016/j.chom.2023.03.017
Identification of a Chemical Inhibitor with a Novel Scaffold Targeting Decaprenylphosphoryl-β-D-Ribose Oxidase (DprE1),2023,10.2174/1871526523666230309110705,Scopus,10.2174/1871526523666230309110705
Identification of Potential Inhibitors for Beta-Lactamase in Methicilin Resistant Staphylococcus aureus from Flavonoids Using a Computational Drug Discovery Approach,2023,10.2174/1570180819666220610112231,Scopus,10.2174/1570180819666220610112231
Identifying Innate Resistance Hotspots for SARS-CoV-2 Antivirals Using In Silico Protein Techniques,2023,10.3390/genes14091699,Scopus,10.3390/genes14091699
Illuminating type IV secretion-mediated DNA trafficking through long filaments,2023,10.1073/pnas.2318508120,Scopus,10.1073/pnas.2318508120
In silico characterization of cysteine-stabilized αβ defensins from neglected unicellular microeukaryotes,2023,10.1186/s12866-023-02817-w,Scopus,10.1186/s12866-023-02817-w
In Silico Design of an Oseltamivir Derivative with Increased Affinity against Wild-Type and Mutant Variants of Neuraminidase and Hemagglutinin of Influenza A H1N1 Virus,2023,10.1002/cbdv.202201077,Scopus,10.1002/cbdv.202201077
In silico Design of Novel SAM Analogs as Potential Inhibitors Against N2G966 16s rRNA Methyltransferase (RsmD),2023,10.2174/1570180819666220616105517,Scopus,10.2174/1570180819666220616105517
IN SILICO IDENTIFICATION OF NATURAL PRODUCTS WITH ANTITUBERCULOSIS ACTIVITY FOR THE INHIBITION OF INHA AND ETHR PROTEINS FROM MYCOBACTERIUM TUBERCULOSIS,2023,10.22159/ijap.2023.v15s2.31,Scopus,10.22159/ijap.2023.v15s2.31
In silico Studies on Potential Inhibitors of the Penicilin Binding Protein 2B (PBP2B) of the Resistant G54 and Intermediate-resistant Hungary 19A-6 and SP195 Strains of Streptococcus Pneumoniae,2023,10.2174/1570180819666220422111806,Scopus,10.2174/1570180819666220422111806
In silico Validation of Pseudomonas aeruginosa Exotoxin A Domain I Interaction with the Novel Human scFv Antibody,2023,10.2174/1871526523666230329104537,Scopus,10.2174/1871526523666230329104537
In vitro and in silico evaluation of the design of nano-phyto-drug candidate for oral use against Staphylococcus aureus,2023,10.7717/peerj.15523,Scopus,10.7717/peerj.15523
In vitro development of imipenem/relebactam resistance in KPC-producing Klebsiella pneumoniae involves multiple mutations including OmpK36 disruption and KPC modification,2023,10.1016/j.ijantimicag.2023.106935,Scopus,10.1016/j.ijantimicag.2023.106935
Integrating multi-source drug information to cluster drug-drug interaction network,2023,10.1016/j.compbiomed.2023.107088,Scopus,10.1016/j.compbiomed.2023.107088
Integration of molecular modelling and in vitro studies to inhibit LexA proteolysis,2023,10.3389/fcimb.2023.1051602,Scopus,10.3389/fcimb.2023.1051602
Investigating the antibacterial mechanism of Ampelopsis cantoniensis extracts against methicillin-resistant Staphylococcus aureus via in vitro and in silico analysis,2023,10.1080/07391102.2023.2187218,Scopus,10.1080/07391102.2023.2187218
Investigating the Impact of the Glycolipid Content on Aurein 1.2 Pores in Prokaryotic Model Bilayers: A Coarse-Grain Molecular Dynamics Simulation Study,2023,10.1021/acs.jpcb.3c01053,Scopus,10.1021/acs.jpcb.3c01053
Leveraging artificial intelligence in the fight against infectious diseases,2023,10.1126/science.adh1114,Scopus,10.1126/science.adh1114
Mechanism of cis-Nerolidol-Induced Bladder Carcinoma Cell Death,2023,10.3390/cancers15030981,Scopus,10.3390/cancers15030981
Mechanosensation induces persistent bacterial growth during bacteriophage predation,2023,10.1128/mbio.02766-22,Scopus,10.1128/mbio.02766-22
Metabolic rewiring tunes dermal macrophages in staphylococcal skin infection,2023,10.1126/sciimmunol.adg3517,Scopus,10.1126/sciimmunol.adg3517
Metagenomic insights into role of red mud in regulating fate of compost antibiotic resistance genes mediated by both direct and indirect ways,2023,10.1016/j.envpol.2022.120795,Scopus,10.1016/j.envpol.2022.120795
Methods for studying biofilms: Microfluidics and translation in the clinical context,2023,10.1016/bs.mim.2023.04.002,Scopus,10.1016/bs.mim.2023.04.002
Mobilome-driven partitions of the resistome in Salmonella,2023,10.1128/msystems.00883-23,Scopus,10.1128/msystems.00883-23
Model of shrimp pond-mediated spatiotemporal dynamic distribution of antibiotic resistance genes in the mangrove habitat of a subtropical gulf,2023,10.1016/j.scitotenv.2023.167199,Scopus,10.1016/j.scitotenv.2023.167199
Modeling Mutation-Driven Emergence of Drug-Resistance: A Case Study of SARS-CoV-2,2023,10.1007/978-3-031-40805-2_7,Scopus,10.1007/978-3-031-40805-2_7
Molecular dynamic assisted investigation on impact of mutations in deazaflavin dependent nitroreductase against pretomanid: a computational study,2023,10.1080/07391102.2022.2069156,Scopus,10.1080/07391102.2022.2069156
Molecular dynamics simulations and bioinformatics’ analysis of deleterious missense single nucleotide polymorphisms in Glyoxalase-1 gene,2023,10.1080/07391102.2023.2181654,Scopus,10.1080/07391102.2023.2181654
Molecular mechanisms of anthracycline induced cardiotoxicity: Zebrafish come into play,2023,10.3389/fcvm.2023.1080299,Scopus,10.3389/fcvm.2023.1080299
Molecular Mechanisms of Cationic Fusogenic Liposome Interactions with Bacterial Envelopes,2023,10.1021/jacs.3c11463,Scopus,10.1021/jacs.3c11463
Molecular Modeling of Viral Type I Fusion Proteins: Inhibitors of Influenza Virus Hemagglutinin and the Spike Protein of Coronavirus,2023,10.3390/v15040902,Scopus,10.3390/v15040902
mSphere of Influence: Deterministic and Stochastic Processes Drive Microbial Evolution,2023,10.1128/msphere.00022-23,Scopus,10.1128/msphere.00022-23
"mSphere of Influence:If virulence is energetically costly, how can it be maintained?",2023,10.1128/msphere.00312-23,Scopus,10.1128/msphere.00312-23
Multi-omics insights into the interplay between gut microbiota and colorectal cancer in the “microworld” age,2023,10.1039/d2mo00288d,Scopus,10.1039/d2mo00288d
"Mycoplasma genitalium antibiotic resistance-associated mutations in genital and extragenital samples from men-who-have-sex-with-men attending a STI clinic in Verona, Italy",2023,10.3389/fcimb.2023.1155451,Scopus,10.3389/fcimb.2023.1155451
Natural phenol-inspired porous polymers for efficient removal of tetracycline: Experimental and engineering analysis,2023,10.1016/j.chemosphere.2023.137798,Scopus,10.1016/j.chemosphere.2023.137798
"NMR structure of emfourin, a novel protein metalloprotease inhibitor: Insights into the mechanism of action",2023,10.1016/j.jbc.2023.104585,Scopus,10.1016/j.jbc.2023.104585
Novel multidrug-resistant sublineages of Staphylococcus aureus clonal complex 22 discovered in India,2023,10.1128/msphere.00185-23,Scopus,10.1128/msphere.00185-23
"Persistent transmission of carbapenem-resistant, hypervirulent Klebsiella pneumoniae between a hospital and urban aquatic environments",2023,10.1016/j.watres.2023.120263,Scopus,10.1016/j.watres.2023.120263
Phage-bacterial evolutionary interactions: experimental models and complications,2023,10.1080/1040841X.2022.2052793,Scopus,10.1080/1040841x.2022.2052793
Phthalates Promote Dissemination of Antibiotic Resistance Genes: An Overlooked Environmental Risk,2023,10.1021/acs.est.2c09491,Scopus,10.1021/acs.est.2c09491
Population dynamics and characteristics of Klebsiella pneumoniae from healthy poultry in Norway,2023,10.3389/fmicb.2023.1193274,Scopus,10.3389/fmicb.2023.1193274
Potential of nanocarriers using ABC transporters for antimicrobial resistance,2023,10.1016/j.drudis.2023.103570,Scopus,10.1016/j.drudis.2023.103570
Programming bacteria for multiplexed DNA detection,2023,10.1038/s41467-023-37582-x,Scopus,10.1038/s41467-023-37582-x
Quantitative proteomics revealed the transition of ergosterol biosynthesis and drug transporters processes during the development of fungal fluconazole resistance,2023,10.1016/j.bbagrm.2023.194953,Scopus,10.1016/j.bbagrm.2023.194953
