title,year,doi,source,article_key
"Prediction of functional proteins associated with the gut microbiome of an adult population in Lagos State, Nigeria",2023,10.1016/j.sciaf.2022.e01445,WoS,10.1016/j.sciaf.2022.e01445
Projecting the development of antimicrobial resistance in Neisseria gonorrhoeae from antimicrobial surveillance data: a mathematical modelling study,2023,10.1186/s12879-023-08200-4,WoS,10.1186/s12879-023-08200-4
Proof-of-concept for incorporating mechanistic insights from multi-omics analyses of polymyxin B in combination with chloramphenicol against Klebsiella pneumoniae,2023,10.1002/psp4.12923,WoS,10.1002/psp4.12923
Propensity of selecting mutant parasites for the antimalarial drug cabamiquine,2023,10.1038/s41467-023-40974-8,WoS,10.1038/s41467-023-40974-8
Pulmonary bacteriophage and cystic fibrosis airway mucus: friends or foes?,2023,10.3389/fmed.2023.1088494,WoS,10.3389/fmed.2023.1088494
Purification of PaTx-II from the Venom of the Australian King Brown Snake and Characterization of Its Antimicrobial and Wound Healing Activities,2023,10.3390/ijms24054359,WoS,10.3390/ijms24054359
Quantifying patient- and hospital-level antimicrobial resistance dynamics in Staphylococcus aureus from routinely collected data,2023,10.1099/jmm.0.001724,WoS,10.1099/jmm.0.001724
Quantitative systems-based prediction of antimicrobial resistance evolution,2023,10.1038/s41540-023-00304-6,WoS,10.1038/s41540-023-00304-6
Ralstonia solanacearum: An Arsenal of Virulence Strategies and Prospects for Resistance,2023,10.1146/annurev-phyto-021622-104551,WoS,10.1146/annurev-phyto-021622-104551
Rapid assessment of changes in phage bioactivity using dynamic light scattering,2023,10.1093/pnasnexus/pgad406,WoS,10.1093/pnasnexus/pgad406
Rationally Designed Novel Phenyloxazoline Synthase Inhibitors: Chemical Synthesis and Biological Evaluation to Accelerate the Discovery of New Antimycobacterial Antibiotics,2023,10.3390/molecules28248115,WoS,10.3390/molecules28248115
Reduced selection for antibiotic resistance in community context is maintained despite pressure by additional antibiotics,2023,10.1038/s43705-023-00262-4,WoS,10.1038/s43705-023-00262-4
Regulator of G protein signaling protein 6 alleviates acute lung injury by inhibiting inflammation and promoting cell self-renewal in mice,2023,10.1186/s11658-023-00488-z,WoS,10.1186/s11658-023-00488-z
Repurposing of the antimalarial agent tafenoquine to combat MRSA,2023,10.1128/msystems.01026-23,WoS,10.1128/msystems.01026-23
Revisiting the role of mesenchymal stem cells in tuberculosis and other infectious diseases,2023,10.1038/s41423-023-01028-7,WoS,10.1038/s41423-023-01028-7
Robust analysis of prokaryotic pangenome gene gain and loss rates with Panstripe,2023,10.1101/gr.277340.122,WoS,10.1101/gr.277340.122
Role of Relebactam in the Antibiotic Resistance Acquisition in Pseudomonas aeruginosa: In Vitro Study,2023,10.3390/antibiotics12111619,WoS,10.3390/antibiotics12111619
Segregational drift hinders the evolution of antibiotic resistance on polyploid replicons,2023,10.1371/journal.pgen.1010829,WoS,10.1371/journal.pgen.1010829
Silver Ions Inhibit Bacterial Movement and Stall Flagellar Motor,2023,10.3390/ijms241411704,WoS,10.3390/ijms241411704
Single-molecule dynamics show a transient lipopolysaccharide transport bridge,2023,10.1038/s41586-023-06709-x,WoS,10.1038/s41586-023-06709-x
Small molecules restore azole activity against drug-tolerant and drug-resistant Candida isolates,2023,10.1128/mbio.00479-23,WoS,10.1128/mbio.00479-23
Small-angle x-ray and neutron scattering of MexR and its complex with DNA supports a conformational selection binding model,2023,10.1016/j.bpj.2022.11.2949,WoS,10.1016/j.bpj.2022.11.2949
Small-Molecule Inhibitor of Flaviviral NS3-NS5 Interaction with Broad-Spectrum Activity and Efficacy In Vivo,2023,10.1128/mbio.03097-22,WoS,10.1128/mbio.03097-22
Spatially and Temporally Confined Response of Gastrointestinal Antibiotic Resistance Gene Levels to Sulfadiazine and Extracellular Antibiotic Resistance Gene Exposure in Mice,2023,10.3390/biology12020210,WoS,10.3390/biology12020210
Stochastic Modeling of Biofilm Formation with Bacterial Quorum Sensing,2023,10.1109/ICC45041.2023.10278566,WoS,10.1109/icc45041.2023.10278566
Structural dynamics influences the antibacterial activity of a cell-penetrating peptide (KFF)3K,2023,10.1038/s41598-023-38745-y,WoS,10.1038/s41598-023-38745-y
Supramolecular organization and dynamics of mannosylated phosphatidylinositol lipids in the mycobacterial plasma membrane,2023,10.1073/pnas.2212755120,WoS,10.1073/pnas.2212755120
Systemic application of bone-targeting peptidoglycan hydrolases as a novel treatment approach for staphylococcal bone infection,2023,10.1128/mbio.01830-23,WoS,10.1128/mbio.01830-23
Targeting Human Proteins for Antiviral Drug Discovery and Repurposing Efforts: A Focus on Protein Kinases,2023,10.3390/v15020568,WoS,10.3390/v15020568
"Temocillin Resistance in the Enterobacter cloacae Complex Is Conferred by a Single Point Mutation in BaeS, Leading to Overexpression of the AcrD Efflux Pump",2023,10.1128/aac.00358-23,WoS,10.1128/aac.00358-23
Temporal dynamics of genetically heterogeneous extended-spectrum cephalosporin-resistant Escherichia coli bloodstream infections,2023,10.1128/msphere.00183-23,WoS,10.1128/msphere.00183-23
Ten simple rules for the sharing of bacterial genotype-Phenotype data on antimicrobial resistance,2023,10.1371/journal.pcbi.1011129,WoS,10.1371/journal.pcbi.1011129
The C5α-Methyl-Substituted Carbapenem NA-1-157 Exhibits Potent Activity against Klebsiella spp. Isolates Producing OXA-48-Type Carbapenemases,2023,10.1021/acsinfecdis.3c00059,WoS,10.1021/acsinfecdis.3c00059
The dynamic evolution and IS 26-me diate d interspecies transfer of a bla NDM-1-bearing fusion plasmid leading to a hypervirulent carbapenem-resistant Klebsiella pneumoniae strain harbouring bla KPC-2 in a single patient,2023,10.1016/j.jgar.2023.08.021,WoS,10.1016/j.jgar.2023.08.021
The evolution of infectious transmission promotes the persistence of mcr-1 plasmids,2023,10.1128/mbio.00442-23,WoS,10.1128/mbio.00442-23
The Interaction of Anthracycline Based Quinone-Chelators with Model Lipid Membranes: 1H NMR and MD Study,2023,10.3390/membranes13010061,WoS,10.3390/membranes13010061
The Mechanism of Action of SAAP-148 Antimicrobial Peptide as Studied with NMR and Molecular Dynamics Simulations,2023,10.3390/pharmaceutics15030761,WoS,10.3390/pharmaceutics15030761
The pharmacokinetic-pharmacodynamic modelling framework as a tool to predict drug resistance evolution,2023,10.1099/mic.0.001368,WoS,10.1099/mic.0.001368
The uncertain role of substandard and falsified medicines in the emergence and spread of antimicrobial resistance,2023,10.1038/s41467-023-41542-w,WoS,10.1038/s41467-023-41542-w
Tradeoff between lag time and growth rate drives the plasmid acquisition cost,2023,10.1038/s41467-023-38022-6,WoS,10.1038/s41467-023-38022-6
Tuning sterol extraction kinetics yields a renal-sparing polyene antifungal,2023,10.1038/s41586-023-06710-4,WoS,10.1038/s41586-023-06710-4
Uncovering the Mechanism of the Proton-Coupled Fluoride Transport in the CLCF Antiporter,2023,10.1021/acs.jcim.2c01228,WoS,10.1021/acs.jcim.2c01228
Unraveling topoisomerase IA gate dynamics in presence of PPEF and its preclinical evaluation against multidrug-resistant pathogens,2023,10.1038/s42003-023-04412-1,WoS,10.1038/s42003-023-04412-1
Unveiling the structural features that regulate carbapenem deacylation in KPC-2 through QM/MM and interpretable machine learning,2023,10.1039/d2cp03724f,WoS,10.1039/d2cp03724f
Urinary Plasmids Reduce Permissivity to Coliphage Infection,2023,10.1128/spectrum.01309-23,WoS,10.1128/spectrum.01309-23
Virtual Screening and In Vitro Experimental Verification of LuxS Inhibitors for Escherichia coli O157:H7,2023,10.1128/spectrum.03502-22,WoS,10.1128/spectrum.03502-22
"What's the Matter with MICs: Bacterial Nutrition, Limiting Resources, and Antibiotic Pharmacodynamics",2023,10.1128/spectrum.04091-22,WoS,10.1128/spectrum.04091-22
Whole-cell modeling of E. coli colonies enables quantification of single-cell heterogeneity in antibiotic responses,2023,10.1371/journal.pcbi.1011232,WoS,10.1371/journal.pcbi.1011232
Within-host evolutionary dynamics of antimicrobial quantitative resistance,2023,10.1051/mmnp/2023019,WoS,10.1051/mmnp/2023019
19F solid-state NMR approaches to probe antimicrobial peptide interactions with membranes in whole cells,2024,10.1016/j.bbamem.2023.184269,WoS,10.1016/j.bbamem.2023.184269
A 'rich-get-richer' mechanism drives patchy dynamics and resistance evolution in antibiotic-treated bacteria,2024,10.1038/s44320-024-00046-5,WoS,10.1038/s44320-024-00046-5
A chromosomal mutation is superior to a plasmid-encoded mutation for plasmid fitness cost compensation,2024,10.1371/journal.pbio.3002926,WoS,10.1371/journal.pbio.3002926
"A hypercubic Mk model framework for capturing reversibility in disease, cancer, and evolutionary accumulation modelling",2024,10.1093/bioinformatics/btae737,WoS,10.1093/bioinformatics/btae737
A Methylazanediyl Bisacetamide Derivative Sensitizes Staphylococcus aureus Persisters to a Combination of Gentamicin And Daptomycin,2024,10.1002/advs.202306112,WoS,10.1002/advs.202306112
A Multifunctional Scaffold for Bone Infection Treatment by Delivery of microRNA Therapeutics Combined With Antimicrobial Nanoparticles,2024,10.1002/adma.202307639,WoS,10.1002/adma.202307639
A nucleoid-associated protein is involved in the emergence of antibiotic resistance by promoting the frequent exchange of the replicative DNA polymerase in Mycobacterium smegmatis,2024,10.1128/msphere.00122-24,WoS,10.1128/msphere.00122-24
A Standardized Mouse Model for Wound Infection with Pseudomonas aeruginosa,2024,10.3390/ijms252111773,WoS,10.3390/ijms252111773
A systematic framework for understanding the microbiome in human health and disease: from basic principles to clinical translation,2024,10.1038/s41392-024-01946-6,WoS,10.1038/s41392-024-01946-6
ABC transporter inhibition by beauvericin partially overcomes drug resistance in Leishmania tropica,2024,10.1128/aac.01368-23,WoS,10.1128/aac.01368-23
Accounting for the health risk of probiotics,2024,10.1016/j.heliyon.2024.e27908,WoS,10.1016/j.heliyon.2024.e27908
AI-aided geometric design of anti-infection catheters,2024,10.1126/sciadv.adj1741,WoS,10.1126/sciadv.adj1741
AMP-EF: An Ensemble Framework of Extreme Gradient Boosting and Bidirectional Long Short-Term Memory Network for Identifying Antimicrobial Peptides,2024,10.46793/match.91-1.109Z,WoS,10.46793/match.91-1.109z
Amyloid transformations of phenol soluble modulin α1 in Staphylococcus aureus and their modulation deploying a prenylated chalcone,2024,10.1038/s41598-024-69344-0,WoS,10.1038/s41598-024-69344-0
An integrated strain-level analytic pipeline utilizing longitudinal metagenomic data,2024,10.1128/spectrum.01431-24,WoS,10.1128/spectrum.01431-24
Analysis of the interaction of antimalarial agents with Plasmodium falciparum glutathione reductase through molecular mechanical calculations,2024,10.1007/s00894-024-05968-3,WoS,10.1007/s00894-024-05968-3
Ancistrocladus tectorius Extract Inhibits Obesity by Promoting Thermogenesis and Mitochondrial Dynamics in High-Fat Diet-Fed Mice,2024,10.3390/ijms25073743,WoS,10.3390/ijms25073743
Antibiotic dose and nutrient availability differentially drive the evolution of antibiotic resistance and persistence,2024,10.1093/ismejo/wrae070,WoS,10.1093/ismejo/wrae070
Antimicrobial Peptide Screening from Microbial Genomes in Sludge Based on Deep Learning,2024,10.3390/app14051936,WoS,10.3390/app14051936
Antimicrobial peptide-conjugated phage-mimicking nanoparticles exhibit potent bactericidal action against Streptococcus pyogenes in murine wound infection models,2024,10.1039/d3na00620d,WoS,10.1039/d3na00620d
Assessing intracellular and extracellular distribution of antibiotic resistance genes in the commercial organic fertilizers,2024,10.1016/j.scitotenv.2024.172558,WoS,10.1016/j.scitotenv.2024.172558
Atomic insights into the signaling landscape of E. coli PhoQ histidine kinase from molecular dynamics simulations,2024,10.1038/s41598-024-68206-z,WoS,10.1038/s41598-024-68206-z
Bacteria can compensate the fitness costs of amplified resistance genes via a bypass mechanism,2024,10.1038/s41467-024-46571-7,WoS,10.1038/s41467-024-46571-7
Bacteriophage specificity is impacted by interactions between bacteria,2024,10.1128/msystems.01177-23,WoS,10.1128/msystems.01177-23
Bacteriophage therapy reduces Staphylococcus aureus in a porcine and human ex vivo burn wound infection model,2024,10.1128/aac.00650-24,WoS,10.1128/aac.00650-24
Biofilm Prevention and Removal in Non-Target Pseudomonas Strain by Siphovirus-like Coliphage,2024,10.3390/biomedicines12102291,WoS,10.3390/biomedicines12102291
Bioinspired gelated cell sheet-supported lactobacillus biofilm for aerobic vaginitis diagnosis and treatment,2024,10.1126/sciadv.adq2732,WoS,10.1126/sciadv.adq2732
Biological resilience in health and disease,2024,10.1242/dmm.050799,WoS,10.1242/dmm.050799
Biosynthesis and Characterization of Silver Nanoparticles and Simvastatin Association in Titanium Biofilms,2024,10.3390/ph17121612,WoS,10.3390/ph17121612
Bridging Classical Methodologies in Salmonella Investigation with Modern Technologies: A Comprehensive Review,2024,10.3390/microorganisms12112249,WoS,10.3390/microorganisms12112249
Broad-spectrum activity of membranolytic cationic macrocyclic peptides against multi-drug resistant bacteria and fungi,2024,10.1016/j.ejps.2024.106776,WoS,10.1016/j.ejps.2024.106776
Cationic homopolypeptides: A versatile tool to design multifunctional antimicrobial nanocoatings,2024,10.1016/j.mtbio.2024.101168,WoS,10.1016/j.mtbio.2024.101168
CFTR is required for zinc- mediated antibacterial defense in human macrophages,2024,10.1073/pnas.2315190121,WoS,10.1073/pnas.2315190121
"Characterization of a selective, iron-chelating antifungal compound that disrupts fungal metabolism and synergizes with fluconazole",2024,10.1128/spectrum.02594-23,WoS,10.1128/spectrum.02594-23
"Chiral Fluorescent Antifungal Azole Probes Detect Resistance, Uptake Dynamics, and Subcellular Distribution in Candida Species",2024,10.1021/jacsau.4c00479,WoS,10.1021/jacsau.4c00479
Chitosan nanoparticle encapsulation of celery seed essential oil: Antifungal activity and defense mechanisms against cucumber powdery mildew,2024,10.1016/j.carpta.2024.100531,WoS,10.1016/j.carpta.2024.100531
Clinical characteristics and prognosis of bloodstream infections with carbapenem-resistant Gram-negative organisms in patients with hematological malignancies: A multicenter case-control study in China,2024,10.1016/j.jinf.2024.106331,WoS,10.1016/j.jinf.2024.106331
CNS Viral Infections-What to Consider for Improving Drug Treatment: A Plea for Using Mathematical Modeling Approaches,2024,10.1007/s40263-024-01082-3,WoS,10.1007/s40263-024-01082-3
Collateral sensitivity counteracts the evolution of antifungal drug resistance in Candida auris,2024,10.1038/s41564-024-01811-w,WoS,10.1038/s41564-024-01811-w
Collateral susceptibility-guided alternation of ceftolozane/tazobactam with imipenem prevents resistance development in XDR Pseudomonas aeruginosa biofilms,2024,10.1016/j.bioflm.2024.100231,WoS,10.1016/j.bioflm.2024.100231
Combination of a pH-responsive peptide amphiphile and a conventional antibiotic in treating Gram-negative bacteria,2024,10.1016/j.jcis.2023.12.146,WoS,10.1016/j.jcis.2023.12.146
Combined effect of SAR- endolysin LysKpV475 with polymyxin B and Salmonella bacteriophage phSE-5,2024,10.1099/mic.0.001462,WoS,10.1099/mic.0.001462
Comparative fitness trade-offs associated with azole resistance in Candida auris clinical isolates,2024,10.1016/j.heliyon.2024.e32386,WoS,10.1016/j.heliyon.2024.e32386
Computational exploration of Picrasma quassioides compounds as CviR-mediated quorum sensing inhibitors against Chromobacterium violaceum,2024,10.3389/fchem.2024.1286675,WoS,10.3389/fchem.2024.1286675
Contrasting Dynamics of Intracellular and Extracellular Antibiotic Resistance Genes in Response to Nutrient Variations in Aquatic Environments,2024,10.3390/antibiotics13090817,WoS,10.3390/antibiotics13090817
Current examining methods and mathematical models of horizontal transfer of antibiotic resistance genes in the environment,2024,10.3389/fmicb.2024.1371388,WoS,10.3389/fmicb.2024.1371388
Cytomegalovirus-induced peroxynitrite promotes virus entry and contributes to pathogenesis in a murine model of infection,2024,10.1128/mbio.03152-23,WoS,10.1128/mbio.03152-23
Deciphering the Coevolutionary Dynamics of L2 β-Lactamases via Deep Learning,2024,10.1021/acs.jcim.4c00189,WoS,10.1021/acs.jcim.4c00189
Design and computational analysis of an effective multi-epitope vaccine candidate using subunit B of cholera toxin as a build-in adjuvant against urinary tract infections,2024,10.34172/bi.2023.27513,WoS,10.34172/bi.2023.27513
"Design, Synthesis and Antimicrobial Potential of Conjugated Metallopeptides Targeting DNA",2024,10.3390/scipharm92020021,WoS,10.3390/scipharm92020021
"Design, Synthesis, and Biological Evaluation of Novel Coumarin Analogs Targeted against SARS-CoV-2",2024,10.3390/molecules29061406,WoS,10.3390/molecules29061406
Diet-induced obesity affects influenza disease severity and transmission dynamics in ferrets,2024,10.1126/sciadv.adk9137,WoS,10.1126/sciadv.adk9137
Discovery of Natural Compound-Based Lead Molecule against Acetyltransferase Type 1 Bacterial Enzyme from Morganella morgani Using Machine Learning-Enabled Molecular Dynamics Simulation,2024,10.3390/pr12061047,WoS,10.3390/pr12061047
Diversification of Pseudomonas aeruginosa Biofilm Populations under Repeated Phage Exposures Decreases the Efficacy of the Treatment,2024,10.3390/microorganisms12091880,WoS,10.3390/microorganisms12091880
Drivers of diversification in fungal pathogen populations,2024,10.1371/journal.ppat.1012430,WoS,10.1371/journal.ppat.1012430
"Dynamic antimicrobial resistance and phylogenomic structure of Salmonella Typhimurium from 2007 to 2019 in Shanghai, China",2024,10.1128/spectrum.00262-24,WoS,10.1128/spectrum.00262-24
Dynamic Effect of β-Lactam Antibiotic Inactivation Due to the Inter- and Intraspecies Interaction of Drug-Resistant Microbes,2024,10.1021/acsbiomaterials.3c01678,WoS,10.1021/acsbiomaterials.3c01678
Dynamical model of antibiotic responses linking expression of resistance genes to metabolism explains emergence of heterogeneity during drug exposures,2024,10.1088/1478-3975/ad2d64,WoS,10.1088/1478-3975/ad2d64
Dynamics of the Herpes simplex virus DNA polymerase holoenzyme during DNA synthesis and proof-reading revealed by Cryo-EM,2024,10.1093/nar/gkae374,WoS,10.1093/nar/gkae374
Eco-evolutionary dynamics of cooperative antimicrobial resistance in a population of fluctuating volume and size,2024,10.1088/1751-8121/ad4ad6,WoS,10.1088/1751-8121/ad4ad6
Elucidating the Substrate Envelope of Enterovirus 68-3C Protease: Structural Basis of Specificity and Potential Resistance,2024,10.3390/v16091419,WoS,10.3390/v16091419
Engineering Planar Gram-Negative Outer Membrane Mimics Using Bacterial Outer Membrane Vesicles,2024,10.1021/acs.langmuir.4c02632,WoS,10.1021/acs.langmuir.4c02632
Enhancing the effectiveness of Polymyxin E with a Fisetin Nanoemulsion against a Colistin-resistant Salmonella typhimurium infection,2024,10.1016/j.phymed.2024.155768,WoS,10.1016/j.phymed.2024.155768
Enhancing the Therapeutic Potential of Peptide Antibiotics Using Bacteriophage Mimicry Strategies,2024,10.1002/advs.202411753,WoS,10.1002/advs.202411753
Ensemble Docking as a Tool for the Rational Design of Peptidomimetic Staphylococcus aureus Sortase A Inhibitors,2024,10.3390/ijms252011279,WoS,10.3390/ijms252011279
"Epistasis, core-genome disharmony, and adaptation in recombining bacteria",2024,10.1128/mbio.00581-24,WoS,10.1128/mbio.00581-24
Escherichia coli DNA replication: the old model organism still holds many surprises,2024,10.1093/femsre/fuae018,WoS,10.1093/femsre/fuae018
Escherichia coli resistance mechanism AcrAB-TolC efflux pump interactions with commonly used antibiotics: a molecular dynamics study,2024,10.1038/s41598-024-52536-z,WoS,10.1038/s41598-024-52536-z
Estimating mutation rates under heterogeneous stress responses,2024,10.1371/journal.pcbi.1012146,WoS,10.1371/journal.pcbi.1012146
Evaluation the kill rate and mutant selection window of danofloxacin against Actinobacillus pleuropneumoniae in a peristaltic pump model,2024,10.1186/s12917-024-04016-9,WoS,10.1186/s12917-024-04016-9
Evolutionary adaptation is facilitated by the presence of lethal genotypes,2024,10.1103/PhysRevResearch.6.013286,WoS,10.1103/physrevresearch.6.013286
Evolutionary druggability for low-dimensional fitness landscapes toward new metrics for antimicrobial applications,2024,10.7554/eLife.88480,WoS,10.7554/elife.88480
Evolutionary Dynamics of Accelerated Antiviral Resistance Development in Hypermutator Herpesvirus,2024,10.1093/molbev/msae119,WoS,10.1093/molbev/msae119
Evolutionary trajectories of β-lactam resistance in Enterococcus faecalis strains,2024,10.1128/mbio.02897-24,WoS,10.1128/mbio.02897-24
Experimental genital tract infection demonstrates Neisseria gonorrhoeae MtrCDE efflux pump is not required for in vivo human infection and identifies gonococcal colonization bottleneck,2024,10.1371/journal.ppat.1012578,WoS,10.1371/journal.ppat.1012578
Exploiting lung adaptation and phage steering to clear pan-resistant Pseudomonas aeruginosa infections in vivo,2024,10.1038/s41467-024-45785-z,WoS,10.1038/s41467-024-45785-z
Exploring biocompatible chemistry to create stapled and photoswitchable variants of the antimicrobial peptide aurein 1.2,2024,10.1002/psc.3551,WoS,10.1002/psc.3551
Exploring ex vivo biofilm dynamics: consequences of low ampicillin concentrations on the human oral microbiome,2024,10.1038/s41522-024-00507-7,WoS,10.1038/s41522-024-00507-7
Exploring factors shaping antibiotic resistance patterns in Streptococcus pneumoniae during the 2020 COVID-19 pandemic,2024,10.7554/eLife.85701,WoS,10.7554/elife.85701
Exploring the antibiotic resistance genes removal dynamics in chicken manure by composting,2024,10.1016/j.biortech.2024.131309,WoS,10.1016/j.biortech.2024.131309
Exploring the antimicrobial potential of crude peptide extracts from Allium sativum and Allium oschaninii against antibiotic-resistant bacterial strains,2024,10.1080/13880209.2024.2395517,WoS,10.1080/13880209.2024.2395517
Filling knowledge gaps related to AmpC-dependent β-lactam resistance in Enterobacter cloacae,2024,10.1038/s41598-023-50685-1,WoS,10.1038/s41598-023-50685-1
Flagellar interference with plasmid uptake in biofilms: a joint experimental and modeling study,2024,10.1128/aem.01510-23,WoS,10.1128/aem.01510-23
Free Energy Barriers for Passive Drug Transport through the Mycobacterium tuberculosis Outer Membrane: A Molecular Dynamics Study,2024,10.3390/ijms25021006,WoS,10.3390/ijms25021006
Genetic Alternatives for Experimental Adaptation to Colistin in Three Pseudomonas aeruginosa Lineages,2024,10.3390/antibiotics13050452,WoS,10.3390/antibiotics13050452
Genetic diversity of Mycobacterium leprae: Need to move towards genome-wide approaches,2024,10.4103/ijmr.ijmr_2383_22,WoS,10.4103/ijmr.ijmr_2383_22
Genetic transformation of the frog-killing chytrid fungus Batrachochytrium dendrobatidis,2024,10.1073/pnas.2317928121,WoS,10.1073/pnas.2317928121
Genome-scale model of Rothia mucilaginosa predicts gene essentialities and reveals metabolic capabilities,2024,10.1128/spectrum.04006-23,WoS,10.1128/spectrum.04006-23
"Genomic, functional, and metabolic enhancements in multidrug-resistant Enterobacter bugandensis facilitating its persistence and succession in the International Space Station",2024,10.1186/s40168-024-01777-1,WoS,10.1186/s40168-024-01777-1
Geographical migration and fitness dynamics of Streptococcus pneumoniae,2024,10.1038/s41586-024-07626-3,WoS,10.1038/s41586-024-07626-3
Global epistasis in plasmid-mediated antimicrobial resistance,2024,10.1038/s44320-024-00012-1,WoS,10.1038/s44320-024-00012-1
Global evolutionary dynamics of virulence genes in ST11-KL47 carbapenem-resistant Klebsiella pneumoniae,2024,10.1016/j.ijantimicag.2024.107245,WoS,10.1016/j.ijantimicag.2024.107245
Global spread characteristics of CTX-M-type extended-spectrum β-lactamases: A genomic epidemiology analysis,2024,10.1016/j.drup.2023.101036,WoS,10.1016/j.drup.2023.101036
"Green synthesized extracts/Au complex of Phyllospongia lamellosa : Unrevealing the anti-cancer and anti-bacterial potentialities, supported by metabolomics and molecular modeling",2024,10.1016/j.heliyon.2024.e34000,WoS,10.1016/j.heliyon.2024.e34000
"Grow now, pay later: When should a bacterium go into debt?",2024,10.1073/pnas.2314900121,WoS,10.1073/pnas.2314900121
Gulls in Porto Coastline as Reservoirs for Salmonella spp.: Findings from 2008 and 2023,2024,10.3390/microorganisms12010059,WoS,10.3390/microorganisms12010059
Hansch analysis by QSAR model of curcumin and eight of its transformed derivatives with antimicrobial activity against Staphylococcus aureus,2024,10.56499/jppres24.1945_12.5.1008,WoS,10.56499/jppres24.1945_12.5.1008
Heat transfer in three dimensional micropolar based nanofluid with electromagnetic waves in the presence of eukaryotic microbes,2024,10.1016/j.aej.2024.03.034,WoS,10.1016/j.aej.2024.03.034
Heterogeneous survival upon disinfection underlies evolution of increased tolerance,2024,10.1128/spectrum.03276-22,WoS,10.1128/spectrum.03276-22
High-throughput screening identification of apigenin that reverses the colistin resistance of mcr-1-positive pathogens,2024,10.1128/spectrum.00341-24,WoS,10.1128/spectrum.00341-24
Identification of potential biogenic chalcones against antibiotic resistant efflux pump (AcrB) via computational study,2024,10.1080/07391102.2023.2225099,WoS,10.1080/07391102.2023.2225099
Identifying and mathematically modeling the time-course of extracellular metabolic markers associated with resistance to ceftolozane/tazobactam in Pseudomonas aeruginosa,2024,10.1128/aac.01081-23,WoS,10.1128/aac.01081-23
Identifying Novel Therapeutics for the Resistant Mutant F533L in PBP3 of Pseudomonas aeruginosa Using ML Techniques,2024,10.1021/acsomega.4c00929,WoS,10.1021/acsomega.4c00929
Impact of nutritional factors on in-vitro PK/PD modelling of polymyxin B against various strains of Acinetobacter baumannii,2024,10.1016/j.ijantimicag.2024.107189,WoS,10.1016/j.ijantimicag.2024.107189
"In silico molecular targets, docking, dynamics simulation and physiologically based pharmacokinetics modeling of oritavancin",2024,10.1186/s40360-024-00804-z,WoS,10.1186/s40360-024-00804-z
Insights into dynamic changes in ADC-7 and P99 cephalosporinases using small angle x-ray scattering (SAXS),2024,10.1080/07391102.2023.2240427,WoS,10.1080/07391102.2023.2240427
Insights into the Adsorption Mechanisms of the Antimicrobial Peptide CIDEM-501 on Membrane Models,2024,10.3390/antibiotics13020167,WoS,10.3390/antibiotics13020167
Insights on adsorption of pyocyanin in montmorillonite using molecular dynamics simulation,2024,10.1039/d3cp05762c,WoS,10.1039/d3cp05762c
"Integrated Analysis of Patient Networks and Plasmid Genomes to Investigate a Regional, Multispecies Outbreak of Carbapenemase-Producing Enterobacterales Carrying Both blaIMP and mcr-9 Genes",2024,10.1093/infdis/jiae019,WoS,10.1093/infdis/jiae019
Intracellular bactericidal activity and action mechanism of MDP1 antimicrobial peptide against VRSA and MRSA in human endothelial cells,2024,10.3389/fmicb.2024.1416995,WoS,10.3389/fmicb.2024.1416995
Investigating group A Streptococcus antibiotic tolerance in necrotizing fasciitis,2024,10.1128/msphere.00634-24,WoS,10.1128/msphere.00634-24
Isolation and Characterization of Six Novel Fusobacterium necrophorum Phages,2024,10.1089/phage.2023.0028,WoS,10.1089/phage.2023.0028
"It Takes Two to Make a Thing Go Right: Epistasis, Two-Component Response Systems, and Bacterial Adaptation",2024,10.3390/microorganisms12102000,WoS,10.3390/microorganisms12102000
Klebsiella oxytoca inhibits Salmonella infection through multiple microbiota-context-dependent mechanisms,2024,10.1038/s41564-024-01710-0,WoS,10.1038/s41564-024-01710-0
Large-scale genomic analysis of Elizabethkingia anophelis,2024,10.1186/s12864-024-10921-y,WoS,10.1186/s12864-024-10921-y
Learning from the Montreal Protocol to improve the global governance of antimicrobial resistance,2024,10.1136/bmjgh-2024-015690,WoS,10.1136/bmjgh-2024-015690
LysSYL: a broad-spectrum phage endolysin targeting Staphylococcus species and eradicating S. aureus biofilms,2024,10.1186/s12934-024-02359-4,WoS,10.1186/s12934-024-02359-4
Machine learning-based prediction of antibiotic resistance in Mycobacterium tuberculosis clinical isolates from Uganda,2024,10.1186/s12879-024-10282-7,WoS,10.1186/s12879-024-10282-7
Manipulation of natural transformation by AbaR-type islands promotes fixation of antibiotic resistance in Acinetobacter baumannii,2024,10.1073/pnas.2409843121,WoS,10.1073/pnas.2409843121
Mathematical comparison of protocols for adapting a bacteriophage to a new host,2024,10.1093/ve/veae100,WoS,10.1093/ve/veae100
Mathematical modelling of antibiotic interaction on evolution of antibiotic resistance: an analytical approach,2024,10.7717/peerj.16917,WoS,10.7717/peerj.16917
Mechanism of surfactant interactions with feline coronavirus: A physical chemistry perspective,2024,10.1016/j.jcis.2024.02.088,WoS,10.1016/j.jcis.2024.02.088
Membrane lipid homeostasis dually regulates conformational transition of phosphoethanolamine transferase EptA,2024,10.1038/s41467-024-54607-1,WoS,10.1038/s41467-024-54607-1
"MEndoB, a chimeric lysin featuring a novel domain architecture and superior activity for the treatment of staphylococcal infections",2024,10.1128/mbio.02540-23,WoS,10.1128/mbio.02540-23
